"","ID_focal","biomass","biomass_next","growth","NB1","NB2","NB3","NB4","NB5","NB6","NB7","NB8","sp_NB1","sp_NB2","sp_NB3","sp_NB4","sp_NB5","sp_NB6","sp_NB7","sp_NB8","plot_richness","sp","plotID_1","plotID_2","year","spp","spy"
"3592",1716,2.5658958,8.922319486,6.356423686,0,0,0,0,1.025926351,0,0,0,"3","1","3","3","2","2","1","3",4,"Cyclobalanopsis glauca","A","S16",4,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 4"
"3593",1716,8.922319486,32.03482029,23.112500804,0,0,0,0,0,0,0,0,"3","1","3","3","2","2","1","3",4,"Cyclobalanopsis glauca","A","S16",5,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 5"
"3594",1724,11.23767327,40.33510443,29.09743116,0.865901475,1.649336143,3.800070474,0.069115038,0,0.015118915,2.213841073,0,"5","3","3","2","2","2","2","3",4,"Cyclobalanopsis glauca","A","S16",1,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 1"
"3595",1724,40.33510443,157.1611177,116.82601327,23.4755511,9.618928387,34.1918378,0,0,2.222480453,23.01530778,0,"5","3","3","2","2","2","2","3",4,"Cyclobalanopsis glauca","A","S16",2,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 2"
"3596",1729,0.870849484,50.9161063,50.045256816,0,1.619883712,261.1448893,0.30787608,0,0,0,0,"1","2","3","5","1","3","1","1",4,"Cyclobalanopsis myrsinifolia","A","S16",4,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 4"
"3597",1732,1.565887588,22.47534654,20.909458952,0,0,0,0,2.222480453,0,5.680313677,11.19663622,"5","3","2","1","2","3","5","2",4,"Cyclobalanopsis glauca","A","S16",2,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 2"
"3598",1732,22.47534654,66.57722056,44.10187402,0,0,0,0,5.248423227,0,49.04465955,115.4761102,"5","3","2","1","2","3","5","2",4,"Cyclobalanopsis glauca","A","S16",3,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 3"
"3599",1732,66.57722056,333.2100796,266.63285904,0,0,0,0,0,0,386.9304795,351.8732998,"5","3","2","1","2","3","5","2",4,"Cyclobalanopsis glauca","A","S16",4,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 4"
"3600",1732,333.2100796,658.579922,325.3698424,0,0,0,0,0,0,1164.8453,1171.734784,"5","3","2","1","2","3","5","2",4,"Cyclobalanopsis glauca","A","S16",5,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 5"
"3601",1732,658.579922,825.8291355,167.2492135,0,0,0,0,0,0,3444.049516,3407.495043,"5","3","2","1","2","3","5","2",4,"Cyclobalanopsis glauca","A","S16",6,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 6"
"3602",1733,2.222480453,5.248423227,3.025942774,0,0,40.33510443,1.565887588,23.01530778,5.680313677,11.19663622,2.478402444,"3","2","2","2","2","5","2","3",4,"Cyclobalanopsis glauca","A","S16",2,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 2"
"3603",1734,2.213841073,23.01530778,20.801466707,0.069115038,11.23767327,0,0.015118915,0,0.64147395,0.455216776,0.086393798,"2","2","2","2","3","2","3","2",4,"Cyclobalanopsis glauca","A","S16",1,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 1"
"3604",1734,23.01530778,55.03284931,32.01754153,0,40.33510443,0,2.222480453,0,11.19663622,2.478402444,0,"2","2","2","2","3","2","3","2",4,"Cyclobalanopsis glauca","A","S16",2,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 2"
"3605",1734,55.03284931,607.4175148,552.38466549,0,157.1611177,0,5.248423227,0,115.4761102,0,0,"2","2","2","2","3","2","3","2",4,"Cyclobalanopsis glauca","A","S16",3,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 3"
"3606",1734,607.4175148,2160.251,1552.8334852,0,438.583515,0,0,0,351.8732998,0,0,"2","2","2","2","3","2","3","2",4,"Cyclobalanopsis glauca","A","S16",4,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 4"
"3607",1734,2160.251,4790.060932,2629.809932,0,1009.334422,0,0,0,1171.734784,0,0,"2","2","2","2","3","2","3","2",4,"Cyclobalanopsis glauca","A","S16",5,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 5"
"3608",1734,4790.060932,5953.680098,1163.619166,0,2166.549108,0,0,0,3407.495043,0,0,"2","2","2","2","3","2","3","2",4,"Cyclobalanopsis glauca","A","S16",6,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 6"
"3609",1736,0.009621128,0.492601728,0.4829806,0,0,0,0,0,0.086393798,0.934623814,0,"2","1","3","3","1","2","3","5",4,"Lithocarpus glaber","A","S16",1,"Lithocarpus glaber S16","Lithocarpus glaber 1"
"3610",1742,5.680313677,49.04465955,43.364345873,0,1.565887588,2.222480453,0,11.19663622,12.38541488,0,1.140398133,"1","2","2","3","2","3","3","2",4,"Lithocarpus glaber","A","S16",2,"Lithocarpus glaber S16","Lithocarpus glaber 2"
"3611",1742,49.04465955,386.9304795,337.88581995,0,22.47534654,5.248423227,0,115.4761102,81.06817011,0,0,"1","2","2","3","2","3","3","2",4,"Lithocarpus glaber","A","S16",3,"Lithocarpus glaber S16","Lithocarpus glaber 3"
"3612",1742,386.9304795,1164.8453,777.9148205,0,66.57722056,0,0,351.8732998,414.405602,0,0,"1","2","2","3","2","3","3","2",4,"Lithocarpus glaber","A","S16",4,"Lithocarpus glaber S16","Lithocarpus glaber 4"
"3613",1742,1164.8453,3444.049516,2279.204216,0,333.2100796,0,0,1171.734784,1290.949144,0,0,"1","2","2","3","2","3","3","2",4,"Lithocarpus glaber","A","S16",5,"Lithocarpus glaber S16","Lithocarpus glaber 5"
"3614",1742,3444.049516,13274.83004,9830.780524,0,658.579922,0,0,3407.495043,2443.003293,0,0,"1","2","2","3","2","3","3","2",4,"Lithocarpus glaber","A","S16",6,"Lithocarpus glaber S16","Lithocarpus glaber 6"
"3615",1743,11.19663622,115.4761102,104.27947398,1.565887588,2.222480453,23.01530778,5.680313677,2.478402444,0,1.140398133,9.896016859,"2","2","2","5","3","3","2","3",4,"Cyclobalanopsis glauca","A","S16",2,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 2"
"3616",1743,115.4761102,351.8732998,236.3971896,22.47534654,5.248423227,55.03284931,49.04465955,0,0,0,0,"2","2","2","5","3","3","2","3",4,"Cyclobalanopsis glauca","A","S16",3,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 3"
"3617",1743,351.8732998,1171.734784,819.8614842,66.57722056,0,607.4175148,386.9304795,0,0,0,0,"2","2","2","5","3","3","2","3",4,"Cyclobalanopsis glauca","A","S16",4,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 4"
"3618",1743,1171.734784,3407.495043,2235.760259,333.2100796,0,2160.251,1164.8453,0,0,0,0,"2","2","2","5","3","3","2","3",4,"Cyclobalanopsis glauca","A","S16",5,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 5"
"3619",1743,3407.495043,5294.012154,1886.517111,658.579922,0,4790.060932,3444.049516,0,0,0,0,"2","2","2","5","3","3","2","3",4,"Cyclobalanopsis glauca","A","S16",6,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 6"
"3620",1744,0.455216776,2.478402444,2.023185668,0.015118915,2.213841073,0,0.64147395,0.086393798,0.043196899,10.55575132,0,"2","2","3","2","2","2","3","2",4,"Cyclobalanopsis myrsinifolia","A","S16",1,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 1"
"3621",1746,6.33345079,40.08546562,33.75201483,0,0.492601728,0,0,0,0,0,0.7696902,"3","5","1","2","5","2","5","5",4,"Cyclobalanopsis myrsinifolia","A","S16",2,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 2"
"3622",1746,303.6042994,867.0494131,563.4451137,0,0.288633825,0,0,0,0,0,0.61575216,"3","5","1","2","5","2","5","5",4,"Cyclobalanopsis myrsinifolia","A","S16",4,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 4"
"3623",1746,867.0494131,1924.2255,1057.1760869,0,0,0,0,0,0,0,2.285979894,"3","5","1","2","5","2","5","5",4,"Cyclobalanopsis myrsinifolia","A","S16",5,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 5"
"3624",1749,0.633345079,15.3190341,14.685689021,0,0,0.010602875,0.14953981,0,0,0.622035345,0,"3","1","1","3","1","5","2","3",4,"Cyclobalanopsis myrsinifolia","A","S16",2,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 2"
"3625",1749,116.8521671,553.6975371,436.84537,0,0,0,4.644530579,0,0,6.032446944,0,"3","1","1","3","1","5","2","3",4,"Cyclobalanopsis myrsinifolia","A","S16",4,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 4"
"3626",1749,553.6975371,1739.138098,1185.4405609,0,0,0,6.192707439,0,0,26.39546513,0,"3","1","1","3","1","5","2","3",4,"Cyclobalanopsis myrsinifolia","A","S16",5,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 5"
"3627",1751,1.196318482,12.38541488,11.189096398,0.01272345,0,0.779311328,0,0,0,0,0,"1","3","5","1","3","3","3","1",4,"Cyclobalanopsis myrsinifolia","A","S16",1,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 1"
"3628",1751,12.38541488,81.06817011,68.68275523,0.010602875,0,5.680313677,0,0,0,0,0,"1","3","5","1","3","3","3","1",4,"Cyclobalanopsis myrsinifolia","A","S16",2,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 2"
"3629",1751,81.06817011,414.405602,333.33743189,0,0,49.04465955,0,0,0,0,0,"1","3","5","1","3","3","3","1",4,"Cyclobalanopsis myrsinifolia","A","S16",3,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 3"
"3630",1751,414.405602,1290.949144,876.543542,0,0,386.9304795,0,0,0,0,0,"1","3","5","1","3","3","3","1",4,"Cyclobalanopsis myrsinifolia","A","S16",4,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 4"
"3631",1751,1290.949144,2443.003293,1152.054149,0,0,1164.8453,0,0,0,0,0,"1","3","5","1","3","3","3","1",4,"Cyclobalanopsis myrsinifolia","A","S16",5,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 5"
"3632",1751,2443.003293,2969.596739,526.593446,0,0,3444.049516,0,0,0,0,0,"1","3","5","1","3","3","3","1",4,"Cyclobalanopsis myrsinifolia","A","S16",6,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 6"
"3633",1759,6.032446944,26.39546513,20.363018186,4.644530579,116.8521671,0,0,0,1.673879836,23.75829444,2.021614873,"3","3","1","5","3","2","2","2",4,"Cyclobalanopsis glauca","A","S16",4,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 4"
"3634",1759,26.39546513,116.1003054,89.70484027,6.192707439,553.6975371,0,0,0,0,107.8194599,0,"3","3","1","5","3","2","2","2",4,"Cyclobalanopsis glauca","A","S16",5,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 5"
"3635",1768,6.349944151,23.75829444,17.408350289,0,0.86393798,0,0.015118915,1.781872083,0,0,0,"5","2","3","2","2","2","5","3",4,"Cyclobalanopsis glauca","A","S16",3,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 3"
"3636",1768,23.75829444,107.8194599,84.06116546,0,6.032446944,0,1.673879836,2.021614873,0,0,0,"5","2","3","2","2","2","5","3",4,"Cyclobalanopsis glauca","A","S16",4,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 4"
"3637",1768,107.8194599,225.2448302,117.4253703,0,26.39546513,0,0,0,0,0,0,"5","2","3","2","2","2","5","3",4,"Cyclobalanopsis glauca","A","S16",5,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 5"
"3638",1769,0.272140464,1.781872083,1.509731619,0.622035345,0,0,0.794822941,0,0,0,0.77408843,"2","3","3","2","1","5","3","3",4,"Cyclobalanopsis glauca","A","S16",2,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 2"
"3639",1769,1.781872083,2.021614873,0.23974279,0.86393798,0,0,6.349944151,0,0,0,1.374446786,"2","3","3","2","1","5","3","3",4,"Cyclobalanopsis glauca","A","S16",3,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 3"
"3640",1771,0.583158136,8.293804605,7.710646469,0,0,0.127234502,0,0,0.77408843,0.46181412,0.002650719,"3","1","1","1","3","3","5","1",4,"Cyclobalanopsis glauca","A","S16",2,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 2"
"3641",1771,8.293804605,83.64215551,75.348350905,0,0,0,0,0,1.374446786,0.34636059,0,"3","1","1","1","3","3","5","1",4,"Cyclobalanopsis glauca","A","S16",3,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 3"
"3642",1771,83.64215551,128.6511644,45.00900889,0,0,0,0,0,2.533380316,1.600955616,0,"3","1","1","1","3","3","5","1",4,"Cyclobalanopsis glauca","A","S16",4,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 4"
"3643",1771,128.6511644,372.5300569,243.8788925,0,0,0,0,0,10.33583983,3.944662276,0,"3","1","1","1","3","3","5","1",4,"Cyclobalanopsis glauca","A","S16",5,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 5"
"3644",1771,372.5300569,576.2574317,203.7273748,0,0,0,0,0,4.63133589,2.357176238,0,"3","1","1","1","3","3","5","1",4,"Cyclobalanopsis glauca","A","S16",6,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 6"
"3645",1784,3.110176727,34.211944,31.101767273,51.95408851,0.450268767,0.431026512,0,56.17756713,0,0,0,"5","5","5","1","2","1","1","2",4,"Cyclobalanopsis glauca","A","S16",2,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 2"
"3646",1784,34.211944,275.2700789,241.0581349,270.594211,0.519540885,0.519540885,0,225.1573564,0,0,0,"5","5","5","1","2","1","1","2",4,"Cyclobalanopsis glauca","A","S16",3,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 3"
"3647",1784,275.2700789,1029.814072,754.5439931,960.5733698,1.07756628,0.817795838,0,587.940033,0,0,0,"5","5","5","1","2","1","1","2",4,"Cyclobalanopsis glauca","A","S16",4,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 4"
"3648",1784,1447.73867,2916.359261,1468.620591,6616.517693,0.677327376,0.646539768,0,2255.685369,0,0,0,"5","5","5","1","2","1","1","2",4,"Cyclobalanopsis glauca","A","S16",6,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 6"
"3649",1796,1.511891465,10.58324025,9.071348785,587.940033,18.8574099,0,0,7.219694077,199.2420052,160.0185926,6.349944151,"2","5","1","2","3","5","2","2",4,"Cyclobalanopsis glauca","A","S16",4,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 4"
"3650",1803,1.058324025,15.58622655,14.527902525,0.175929189,0,0,0,0,8.149094994,1.939619304,0,"3","1","1","2","1","2","5","3",4,"Lithocarpus glaber","A","S16",2,"Lithocarpus glaber S16","Lithocarpus glaber 2"
"3651",1803,15.58622655,50.22228556,34.63605901,0,0,0,0,0,26.13412389,14.16229968,0,"3","1","1","2","1","2","5","3",4,"Lithocarpus glaber","A","S16",3,"Lithocarpus glaber S16","Lithocarpus glaber 3"
"3652",1803,50.22228556,67.97903848,17.75675292,0,0,0,0,0,75.19716176,68.26382385,0,"3","1","1","2","1","2","5","3",4,"Lithocarpus glaber","A","S16",4,"Lithocarpus glaber S16","Lithocarpus glaber 4"
"3653",1805,7.619932981,90.64449064,83.024557659,0,0,0.4276493,0,21.90082779,0,0,54.30934052,"1","2","2","1","2","3","5","3",4,"Lithocarpus glaber","A","S16",2,"Lithocarpus glaber S16","Lithocarpus glaber 2"
"3654",1805,199.2420052,299.8866958,100.6446906,0,0,1.511891465,0,160.0185926,0,0,459.0399367,"1","2","2","1","2","3","5","3",4,"Lithocarpus glaber","A","S16",4,"Lithocarpus glaber S16","Lithocarpus glaber 4"
"3655",1805,299.8866958,2258.147897,1958.2612012,0,0,10.58324025,0,530.8034948,0,0,1207.533968,"1","2","2","1","2","3","5","3",4,"Lithocarpus glaber","A","S16",5,"Lithocarpus glaber S16","Lithocarpus glaber 5"
"3656",1806,21.90082779,29.85769658,7.95686879,0,0.4276493,1.055575132,7.619932981,0.194386045,0,54.30934052,13.27008737,"2","2","3","5","2","5","3","2",4,"Cyclobalanopsis glauca","A","S16",2,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 2"
"3657",1806,160.0185926,530.8034948,370.7849022,0,1.511891465,7.219694077,199.2420052,6.349944151,0,459.0399367,0,"2","2","3","5","2","5","3","2",4,"Cyclobalanopsis glauca","A","S16",4,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 4"
"3658",1806,530.8034948,1071.056311,540.2528162,0,10.58324025,73.23052476,299.8866958,26.12548451,0,1207.533968,0,"2","2","3","5","2","5","3","2",4,"Cyclobalanopsis glauca","A","S16",5,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 5"
"3659",1807,1.888882583,3.802269589,1.913387006,12.25221135,0,0,0.349188023,1.174170254,1.939933464,11.36596806,4.102448767,"4","4","4","4","4","4","4","4",2,"Koelreuteria bipinnata","A","S17",1,"Koelreuteria bipinnata S17","Koelreuteria bipinnata 1"
"3660",1808,1.174170254,4.402627945,3.228457691,0,0,17.64318434,1.888882583,4.602747397,11.36596806,4.102448767,0.532971194,"4","4","4","4","4","4","4","4",2,"Koelreuteria bipinnata","A","S17",1,"Koelreuteria bipinnata S17","Koelreuteria bipinnata 1"
"3661",1808,4.402627945,8.233486027,3.830858082,0,0,70.13165776,3.802269589,20.58371507,14.11454747,6.665202974,1.888882583,"4","4","4","4","4","4","4","4",2,"Koelreuteria bipinnata","A","S17",2,"Koelreuteria bipinnata S17","Koelreuteria bipinnata 2"
"3662",1808,8.233486027,10.21017612,1.976690093,0,0,95.06082379,0,50.54037181,16.80186583,5.603344657,0.714712329,"4","4","4","4","4","4","4","4",2,"Koelreuteria bipinnata","A","S17",3,"Koelreuteria bipinnata S17","Koelreuteria bipinnata 3"
"3663",1824,5.926614541,71.8164939,65.889879359,46.98487433,3.110176727,0,0.395840674,0,7.459397597,1.635591675,85.52985999,"7","2","1","3","3","8","5","7",8,"Schima superba","A","T14",1,"Schima superba T14","Schima superba 1"
"3664",1824,1724.457907,3890.014271,2165.556364,703.0832817,289.32419,0,0.395840674,0,2048.915313,673.1152465,836.8014424,"7","2","1","3","3","8","5","7",8,"Schima superba","A","T14",4,"Schima superba T14","Schima superba 4"
"3665",1824,3890.014271,7142.04773,3252.033459,637.6834221,463.016761,0,0,0,3965.795769,781.882574,991.4660248,"7","2","1","3","3","8","5","7",8,"Schima superba","A","T14",5,"Schima superba T14","Schima superba 5"
"3666",1826,3.879238609,14.78464919,10.905410581,0,0,0,0,0.392070763,324.7130532,4.849048261,22.10110432,"1","3","6","3","4","7","5","6",8,"Schima superba","A","T14",2,"Schima superba T14","Schima superba 2"
"3667",1826,111.7150348,332.1625548,220.44752,0,0,0,0,3.063052837,836.8014424,233.7837772,174.4619078,"1","3","6","3","4","7","5","6",8,"Schima superba","A","T14",4,"Schima superba T14","Schima superba 4"
"3668",1826,332.1625548,1494.95883,1162.7962752,0,0,0,0,0,991.4660248,905.6944585,194.8580697,"1","3","6","3","4","7","5","6",8,"Schima superba","A","T14",5,"Schima superba T14","Schima superba 5"
"3669",1829,102.9922064,331.8904143,228.8982079,34.09884666,27.7088472,70.93464884,0,0,0.022167078,0,11.63960078,"6","5","5","4","8","5","4","4",8,"Cyclobalanopsis glauca","A","T14",3,"Cyclobalanopsis glauca T14","Cyclobalanopsis glauca 3"
"3670",1829,331.8904143,1557.852965,1225.9625507,52.60062828,450.2687671,314.164449,0,0,0,0,13.0955719,"6","5","5","4","8","5","4","4",8,"Cyclobalanopsis glauca","A","T14",4,"Cyclobalanopsis glauca T14","Cyclobalanopsis glauca 4"
"3671",1829,1557.852965,2725.927891,1168.074926,119.3459633,730.6043697,756.2975906,0,0,0,0,0,"6","5","5","4","8","5","4","4",8,"Cyclobalanopsis glauca","A","T14",5,"Cyclobalanopsis glauca T14","Cyclobalanopsis glauca 5"
"3672",1836,4.849048261,29.92555498,25.076506719,0,3.879238609,0.392070763,324.7130532,22.10110432,0.415632708,25.19243149,614.9084461,"3","8","4","7","6","5","2","7",8,"Lithocarpus glaber","A","T14",2,"Lithocarpus glaber T14","Lithocarpus glaber 2"
"3673",1836,905.6944585,1615.874618,710.1801595,0,332.1625548,0,991.4660248,194.8580697,0.61575216,325.5923064,2369.671923,"3","8","4","7","6","5","2","7",8,"Lithocarpus glaber","A","T14",5,"Lithocarpus glaber T14","Lithocarpus glaber 5"
"3674",1837,174.4619078,194.8580697,20.3961619,111.7150348,3.063052837,0,233.7837772,0,213.9801588,2139.209594,1282.471006,"8","4","4","5","5","2","7","8",8,"Quercus fabri","A","T14",4,"Quercus fabri T14","Quercus fabri 4"
"3675",1837,194.8580697,243.2134442,48.3553745,332.1625548,0,0,905.6944585,0,325.5923064,2369.671923,3092.505268,"8","4","4","5","5","2","7","8",8,"Quercus fabri","A","T14",5,"Quercus fabri T14","Quercus fabri 5"
"3676",1840,7.318654246,13.83683068,6.518176434,1.036725576,0,114.5587652,0,92.36282402,19.63369745,6.220353454,3.720902339,"2","8","7","4","8","8","2","8",8,"Koelreuteria bipinnata","A","T14",1,"Koelreuteria bipinnata T14","Koelreuteria bipinnata 1"
"3677",1840,11.63960078,13.0955719,1.45597112,102.9922064,0,604.4787512,0,1363.451212,813.2766566,51.02633693,351.3965631,"2","8","7","4","8","8","2","8",8,"Koelreuteria bipinnata","A","T14",3,"Koelreuteria bipinnata T14","Koelreuteria bipinnata 3"
"3678",1846,25.19243149,82.93804605,57.74561456,324.7130532,4.849048261,22.10110432,0.415632708,614.9084461,0,0.882159217,28.18385601,"7","5","6","5","7","1","1","8",8,"Cyclobalanopsis glauca","A","T14",2,"Cyclobalanopsis glauca T14","Cyclobalanopsis glauca 2"
